Id,Prediction
12889,3246474.5103010777
37465,3206615.9692860562
62041,3260336.275229688
86617,3441283.041910045
11194,2744957.2996205017
35770,3403361.50592581
60346,3267472.875557161
84922,3086716.386062957
9499,3621257.0417123483
34075,2965798.0710221822
58651,3205471.1588406996
83227,3292152.8851040085
7800,3553947.474290467
32376,2751440.1471151942
56952,3161030.9507513666
81528,3573868.7096040994
6109,3290176.597860184
30685,3436443.7954886584
55261,2999457.216155961
79837,3180027.557147092
4414,3483184.736606436
28990,3432353.2514338368
53566,2594845.7992434213
78142,3563419.397134169
2719,3394385.719179873
27295,2856189.4977143803
51871,3106885.1392313875
76447,3242094.6835790933
1020,3011689.429213703
25596,2883744.2557749785
50172,3102548.2526100604
74748,3396228.905307458
99324,3179686.122426753
23889,3513696.6071717287
48465,3763596.2565198434
73041,3424551.5873973286
97617,2900945.476545993
22194,3468926.032731767
46770,3537928.6199594093
71346,2888651.32114967
95922,2412057.1990736052
20499,3455824.2558079637
45075,2954090.80541271
69651,3178343.9009530935
94227,3225940.2530981624
18800,3512083.7989108474
43376,3589786.7341416287
67952,3403919.0988800465
92528,2768276.2911546384
17125,3073867.8814300303
41701,3092544.537619697
66277,3163723.173160524
90853,3583713.0201841556
15430,2608244.711971025
40006,2977940.451127765
64582,3238003.27712332
89158,3373295.308262926
13735,3667183.097192463
38311,2935055.926866984
62887,3411358.757939183
87463,3322245.0036269613
12036,2774441.9825383164
36612,3156437.3566785986
61188,3308439.5792229646
85764,2629821.134104451
10345,3150869.2948656403
34921,3007398.5847682767
59497,3261239.273750376
84073,2930041.0724184616
8650,3713983.23283037
33226,3278561.0422602394
57802,3499287.564829752
82378,3084147.3350688787
6955,3231831.8966650884
31531,3038672.4569545067
56107,3508090.799302038
80683,3094588.9122767975
5256,3162385.721083094
29832,2976615.4380011256
54408,2993971.004889765
78984,3454937.9491903614
3565,3299922.6202355074
28141,3070908.2319581397
52717,3098061.86549228
77293,3139956.712438192
1870,3271630.2224551574
26446,3425644.1013747863
51022,3106015.168925755
75598,2481216.1663446487
175,2727563.2380492096
24751,2396198.3816517517
49327,3065148.954365055
73903,3534168.5314365188
98479,2985728.2612383002
23052,3260895.9473672523
47628,2814573.467724591
72204,2702713.360648087
96780,2955873.854494671
21345,3222630.83467979
45921,2876518.5225778706
70497,3020748.8332236083
95073,3140447.517666053
19650,3106139.089720223
44226,3304128.762976236
68802,3148470.3923865426
93378,3003412.0167619125
17955,3507183.503429213
42531,3264463.722390024
67107,3294483.624776849
91683,2582449.1819663225
16256,3209156.8918218827
40832,2724617.8334654076
65408,3308810.1318141767
89984,3315306.426154828
14581,3703403.986088834
39157,3230924.481508698
63733,2896421.606734041
88309,3354092.5370815583
12886,3373430.8284052163
37462,3182686.115980009
62038,3354730.859190613
86614,3303686.2564113433
11191,2931381.5751201804
35767,3047933.747815931
60343,3030202.7246889244
84919,2872332.379713715
9492,3136305.837245507
34068,3077822.0947819767
58644,3428248.673721309
83220,3187112.1798329847
7801,2964729.5462716282
32377,2628944.677965889
56953,3022738.5783386873
81529,3587632.9662891035
6106,2930192.3473213916
30682,2924001.0732359053
55258,3540472.8503455
79834,2437023.7989453105
4411,3472558.568623709
28987,3466218.2944094627
53563,2770591.055275516
78139,3568958.2962092743
2712,3497188.715793813
27288,3304635.1480369032
51864,3202456.314251362
76440,3392972.5942017054
1021,3189275.7927249926
25597,2820412.5685723433
50173,2893770.858237832
74749,3140105.229771434
99325,3273799.2411116734
23902,3452817.772457878
48478,3079621.9002805883
73054,3253726.5960894166
97630,3671705.7496427675
22207,3271275.7361117615
46783,2797449.7127232454
71359,2827722.5927644405
95935,3453839.4363320707
20508,3431889.441681263
45084,3356031.105954681
69660,2951937.8340327954
94236,2947630.8334947387
18801,3288431.9035535906
43377,3078160.2365042423
67953,2755561.926075993
92529,3606200.462834797
17106,3259759.04498164
41682,2421140.363319048
66258,3254107.0721853273
90834,3174389.3487360016
15411,3374505.8183546485
39987,2378591.642463552
64563,3273563.730501251
89139,2687716.0901281163
13712,3324775.4997810796
38288,3670319.4644500115
62864,3400898.219683785
87440,3176734.4077883177
11973,2599142.00914797
36549,2965640.633802064
61125,3264513.940920709
85701,3234295.7467287364
10278,3371160.71412682
34854,2718044.3929426735
59430,3041596.838121966
84006,3706718.665677944
8583,2920388.0696711126
33159,3016750.0363678434
57735,3224103.748356161
82311,2881931.5114652873
6884,2708448.579817776
31460,3320345.4143391624
56036,3040344.5815088027
80612,3002288.894379531
5193,3709434.690654394
29769,3246481.6168630808
54345,2940848.7153906254
78921,3480033.338559981
3498,3350220.4179446753
28074,3556132.600774121
52650,3483761.7494440875
77226,2717485.138527466
1803,3262171.3420102657
26379,3258539.4820816806
50955,3378913.8200787352
75531,3368599.755506765
104,2765748.044184306
24680,2714804.780161757
49256,3269970.5773546514
73832,3144403.7806207687
98408,3107500.24516731
22989,3347398.6436205423
47565,3598392.9949066374
72141,3169522.6524233534
96717,3117492.2358783795
21294,3141696.3748403816
45870,3648986.3129335344
70446,3406242.774808667
95022,3075090.7865746687
19599,2796412.951340953
44175,3003432.787162013
68751,2657192.981271844
93327,3210031.838016588
17900,3462600.643814732
42476,2962670.1996970726
67052,3262076.2792994585
91628,3109068.716775835
16193,3177554.8675302453
40769,3369043.1151445275
65345,3247995.191274718
89921,2938047.705439234
14498,3020171.1921574725
39074,3459415.2553583924
63650,3127888.430593312
88226,3497008.783858543
12803,3498017.63762991
37379,3098154.982360059
61955,3129345.0395589117
86531,3610987.530006711
11104,2774507.0730422996
35680,2710542.117303653
60256,3447590.712427153
84832,3262074.2331738058
9237,3568618.630767407
33813,3371809.503178296
58389,3250013.6958134957
82965,3801781.8200999727
7542,3328224.831152545
32118,3515847.6260185083
56694,3468907.675880989
81270,3244527.9229686484
5847,3475558.7593462258
30423,3705915.5908386363
54999,2893923.511807693
79575,2929446.4797462085
4148,2451646.8321912894
28724,3113412.8362757065
53300,3341141.054197932
77876,3399887.652938055
2457,2735716.6189042884
27033,3208956.7364126225
51609,3166815.2118900167
76185,3159384.4467917574
762,2819993.106251769
25338,3437024.3227690207
49914,3143287.2902997606
74490,3017322.515257244
99066,3443192.4586594403
23643,3472083.1165409894
48219,3617171.612326077
72795,2824906.3437195206
97371,3040760.6718395627
21944,2791502.0544132106
46520,3262441.2921747523
71096,3529294.3515134226
95672,3500194.4646040816
20253,3135423.701196108
44829,3279778.6278904323
69405,3736553.428082148
93981,3028734.4369089864
18558,2989507.891358169
43134,3429010.523456676
67710,2925152.147639013
92286,2894954.021134922
16863,2746300.8211939777
41439,3473701.309042048
66015,3074305.650492729
90591,3350590.6162207867
15164,2742535.4452898134
39740,2964703.6623685537
64316,3233844.7663167296
88892,3480377.50710512
13457,3049133.096426323
38033,3505665.8078928613
62609,3158421.8153751073
87185,2421161.016384861
11762,3278739.6484880294
36338,3409105.653575244
60914,2670115.5581174553
85490,3375329.773415962
10067,3243742.154658023
34643,3541614.1422296213
59219,3125269.1979918145
83795,2781940.486754376
8368,2898511.419657769
32944,3408030.8936995
57520,3650617.272281984
82096,2948660.8873104984
6693,3001395.765412447
31269,3229756.6917387596
55845,3340880.472696418
80421,3451769.7133902083
4998,2914296.3458333565
29574,3238067.5758285783
54150,3274200.7481062855
78726,2951117.107906086
3303,3380702.31838786
27879,3238348.4448758713
52455,3452984.034000276
77031,3687014.850598023
1604,3625923.758217724
26180,3098645.591794684
50756,2583967.296531263
75332,3246859.786107097
99908,3435427.894751597
24489,3302063.1492169676
49065,3376462.6933169942
73641,3356910.8307963004
98217,3577122.170683274
22794,2632214.3875195407
47370,3420093.9078161335
71946,3225560.769308464
96522,2578222.5500414614
21099,2961592.171753955
45675,3385308.503339373
70251,3262459.027445659
94827,3518172.6518797018
19400,2817577.5326533336
43976,2915105.8005530876
68552,3255913.920810933
93128,3488998.745312487
17709,3092681.7088985704
42285,3293699.282738497
66861,2435208.2783121513
91437,3081891.332462971
16014,3271414.208886672
40590,3291504.650409427
65166,2910755.019446153
89742,3561717.801023462
14319,2650392.1593981856
38895,3468304.547670642
63471,2972479.7271759133
88047,3328677.265323324
12620,2964893.766305994
37196,3485955.010230037
61772,3166371.6187950443
86348,3257133.877959146
10913,3419674.4081673403
35489,3135449.5925827855
60065,3075174.5877926946
84641,2983479.505289484
9218,3023693.6609750316
33794,3408110.954925544
58370,2590248.946265122
82946,3090394.820212577
7523,3268850.7023179224
32099,3288452.2369832443
56675,2368991.0072537935
81251,3157420.654538309
5824,3565967.1461121896
30400,2946302.215308686
54976,3586942.2298664874
79552,3553476.444107907
4149,3456889.717388205
28725,2998859.3489353536
53301,2808620.676686043
77877,3233520.3200620087
2454,3253547.7466154136
27030,3600298.3555682246
51606,3326580.9208828933
76182,3245360.2187765213
759,3467672.2304729964
25335,3033842.4526386014
49911,2788095.7409111415
74487,2860452.759512161
99063,2872752.707363096
23636,3212976.494462472
48212,3660774.231675575
72788,3310594.149780272
97364,2799258.379328391
21945,3238420.46725796
46521,2619269.932498299
71097,2384521.463158059
95673,3138542.5250291717
20250,3231816.658914098
44826,2533611.9565638173
69402,3395080.0340746474
93978,3346645.068766154
18555,3459662.9760793727
43131,3453100.707228261
67707,2627950.0100631802
92283,3062291.956939151
16856,2871323.7277711495
41432,2511483.5339166634
66008,3210340.8988578403
90584,3050574.5061815977
15165,2889157.851790433
39741,3568501.4444268094
64317,3274281.834778046
88893,3613944.162232848
13470,2913434.66757523
38046,3283779.3159764847
62622,3469118.7166609946
87198,2828222.03651934
11775,3051631.3903614036
36351,3608646.4793927567
60927,2882483.0576274116
85503,3292004.730930944
10076,3305486.979051285
34652,3182512.9915691935
59228,3020309.396601389
83804,2977324.621555393
8369,2918222.785696682
32945,2891356.139937969
57521,3615580.1982865343
82097,3013156.925079678
6674,3382029.430598834
31250,2848122.5463002147
55826,3366017.531631225
80402,3150386.85466289
4979,2969561.423656019
29555,3327050.6526375148
54131,3343065.0349999494
78707,3132163.544999439
3280,3311816.130398365
27856,3222875.2686130838
52432,3082267.049350876
77008,2521162.4889735756
1541,3076695.3734693076
26117,2930507.6610853174
50693,2999980.1338845515
75269,3371805.2545299693
99845,2357700.137523914
24422,3479235.656964925
48998,2788011.664323132
73574,3487874.949638239
98150,3675786.8346915445
22727,3270548.182809293
47303,3428969.1863126107
71879,3378906.25168654
96455,3384099.760506182
21028,3237021.641620827
45604,3144104.0887773004
70180,2887671.306936222
94756,2988353.9028758374
19337,2989156.947171298
43913,3501693.660516897
68489,3289557.6136434525
93065,3341117.6297445386
17642,3333665.2721664435
42218,3645929.9349858435
66794,2991249.012265015
91370,3058409.2364473986
15947,2943191.871512648
40523,3207225.443261522
65099,2972356.9350205087
89675,3154603.3423685743
14248,2959121.532330336
38824,2591242.63367957
63400,2790370.394302602
87976,2856843.952500963
12557,3297851.637103854
37133,3170357.3815450207
61709,3479696.136165586
86285,3390001.899401998
10862,2855913.289153388
35438,2868294.652502745
60014,3125665.2692194404
84590,2764112.184418616
9167,2716527.0360744814
33743,3326593.072760442
58319,3348846.2104251734
82895,2902046.017733723
7468,2577178.406096265
32044,2921693.9663004973
56620,2895714.6106696688
81196,3543472.268660649
5761,3275812.8483178215
30337,2999141.1815716065
54913,2897326.069050866
79489,3267741.61923886
4066,3303034.387440861
28642,3359790.2626903635
53218,3252648.8479243782
77794,2819002.985619084
2371,3405375.3688822994
26947,2884228.917496428
51523,3255917.4114689804
76099,3640325.977056069
672,2821267.142611529
25248,2680208.9566236865
49824,3578988.933164422
74400,2379433.5706539596
98976,2562828.0577903483
22613,2901927.02081391
47189,3374062.8171149096
71765,3407735.0954379463
96341,3145018.55441511
20918,3395426.168294925
45494,3450671.0116820424
70070,2792090.956435705
94646,3475594.9372142605
19223,3164462.1002326333
43799,3148721.9212728343
68375,3295288.254740233
92951,3335693.117378607
17524,3144186.8189334758
42100,3214884.5048075453
66676,3557667.471649679
91252,3040603.168419731
15833,2819758.924226436
40409,3226812.5141481464
64985,2876240.455964463
89561,3320025.7308165026
14138,3135136.87926328
38714,3546262.616579097
63290,3400894.0417331676
87866,3367460.3916822756
12443,3117172.7938696775
37019,3212098.5342103643
61595,3636028.815636845
86171,3197695.070284345
10744,3020805.4857657286
35320,3316723.274019776
59896,3292094.7497592764
84472,3298198.736216919
9053,3421774.3571731024
33629,2434317.963595257
58205,2862660.416361031
82781,3088124.644682926
7358,3226263.424024208
31934,3494947.9539240883
56510,3304951.639333444
81086,3254921.470486033
5663,3275825.3998454316
30239,2673324.684229354
54815,3481021.744644499
79391,3199444.697715384
3964,3507050.5762400934
28540,3051317.9301033933
53116,2772167.3063401487
77692,3205881.473860686
2257,2861649.6404167106
26833,2620012.8976164456
51409,3259451.215817244
75985,3308376.8319540536
562,2539663.0614744485
25138,3024885.5559010874
49714,2829328.590963734
74290,3214001.537602398
98866,3052439.51617894
23443,3231484.546354482
48019,3641851.5390635417
72595,3431207.4891896416
97171,2361885.9265546114
21744,2954416.7767690513
46320,3166171.05180608
70896,3542374.5697412216
95472,3789036.169124898
20069,2570373.71423238
44645,3101593.2300731097
69221,3580506.612694787
93797,3174017.2034528237
18374,3075161.8159210845
42950,2878272.160963961
67526,3013917.3155366564
92102,3611853.579804467
16679,3284006.6809377396
41255,3692645.2757754
65831,3704572.8702740697
90407,3004288.510117095
14980,3395404.2852659295
39556,3274418.488554294
64132,3099100.413254214
88708,3816960.5943086618
13289,2903255.924400914
37865,3049671.1527142297
62441,3157002.8734786496
87017,3481286.7977018836
11594,3162203.9716617945
36170,3455709.470079766
60746,3329949.8711462542
85322,2985059.3265595064
9899,3151817.633343072
34475,2885253.322744315
59051,3190981.3709337385
83627,2673425.5786870643
8200,2996742.151279008
32776,3748607.467419196
57352,3046166.9807346524
81928,3018197.808321205
6509,3005338.0083496394
31085,2542064.674305497
55661,3247689.716927234
80237,3411480.590561106
4814,3018536.828987928
29390,3081644.371491387
53966,3457227.615430061
78542,3143904.4931955556
3119,3069853.5426413477
27695,3208377.9868166996
52271,3335919.613943255
76847,2585691.6666038837
1420,3523049.579375617
25996,3439307.770192654
50572,3517289.8962343507
75148,3525057.461302965
99724,3287789.9738065135
24289,3432956.233709991
48865,3105864.355394591
73441,3635886.9215797945
98017,3303335.854388691
22594,3214006.7492424706
47170,3019923.377267146
71746,3121469.186140895
96322,3064014.0529184635
20899,3388448.1108585913
45475,2974603.2807212835
70051,3601316.3707420113
94627,3301045.6166520184
19200,2754104.808032185
43776,3265131.7064352436
68352,3000727.219928455
92928,2845950.377887494
17525,2787582.5007948913
42101,3375820.1656158785
66677,3359721.502670354
91253,3192499.507229447
15830,3859675.712239223
40406,3589454.7239062157
64982,3180264.5323975394
89558,3282377.58424477
14135,3337469.332332505
38711,3014761.6560222437
63287,3587218.1991204107
87863,2841164.581228866
12436,2524341.391618337
37012,2718220.704569767
61588,3518878.3434725534
86164,3667984.8004434486
10745,3595455.3411034998
35321,3401265.9729791223
59897,3051954.2774636745
84473,3178997.5235482794
9050,2859046.447319029
33626,3498502.04443635
58202,3516659.787501857
82778,3574292.102033085
7355,3762995.6163606155
31931,2993657.2087533893
56507,3295739.1848893445
81083,3305993.9352848744
5656,3579093.6393693816
30232,3435915.087243247
54808,3382102.267371858
79384,3357885.1617666683
3965,3344047.523921097
28541,3366436.310522156
53117,3072877.0046410775
77693,3140142.2885220572
2270,2782172.9180814996
26846,2952207.957798251
51422,3283842.2618764103
75998,3243940.9719633474
575,2587400.1740665403
25151,3382123.6887325966
49727,3281007.7895282237
74303,3015925.436878382
98879,3471012.939075839
23452,3098515.5443789884
48028,3232872.0458414755
72604,3122387.0901397225
97180,3644500.9226567936
21745,2822939.4621510175
46321,2670563.514033539
70897,3529367.039925424
95473,3531160.4167979285
20050,2428711.6172675947
44626,3349268.810903543
69202,3344365.081797317
93778,2713560.5344289546
18355,3024519.5787971183
42931,2890601.6679305737
67507,3563139.9452745644
92083,2938167.595920796
16656,3255527.9989345884
41232,3099610.8908314714
65808,3096498.4179445514
90384,3165367.0049793418
14917,3125787.813161001
39493,3607648.5151850344
64069,3180726.270982447
88645,2751506.5839515175
13222,3459420.025244492
37798,3470100.4672236056
62374,3033338.0545635996
86950,3292147.699393259
11527,3306218.529326197
36103,2941065.9903976717
60679,3230031.0986002507
85255,3348174.7862296384
9828,3138008.7383929905
34404,3447459.792936229
58980,3135019.9463714855
83556,3605666.569311048
8137,3467450.789173745
32713,2699622.6809726376
57289,3481475.956473353
81865,3542299.5560423587
6442,2901605.517115245
31018,3444672.9555560388
55594,3399756.9660643116
80170,2918417.194624877
4747,2572711.7173530175
29323,2979937.898807959
53899,3119122.5722438865
78475,3241302.4081859635
3048,3574742.3695851644
27624,3233242.3563554934
52200,3060851.045894064
76776,2898442.968003028
1357,3050723.6856733444
25933,3188133.961187835
50509,3398844.3440449857
75085,2800668.0796990413
99661,3265432.0945945648
24238,3096418.2547397832
48814,3045614.0495565394
73390,3271640.3565011723
97966,3083021.6335286805
22543,3378258.619471054
47119,3179097.632705882
71695,3401397.1321646837
96271,2985677.3830316877
20844,3528333.746727679
45420,3293372.998669197
69996,2977654.0687554884
94572,3172703.6304355585
19137,3323311.0683703423
43713,3193218.669965889
68289,3340384.511676348
92865,3531617.7438857416
17442,3332380.066058558
42018,3638022.2797138537
66594,3655606.9434505664
91170,3124348.808349122
15747,3555561.7414267277
40323,3395267.954301213
64899,3205673.8730518995
89475,3586122.504350687
14048,2648472.548222426
38624,3050677.003968597
63200,3300861.686777298
87776,3337416.067817595
12437,2910091.329238356
37013,3059583.080354903
61589,3229684.2740347376
86165,2806859.0489179837
10742,3685501.533128094
35318,2595054.992517952
59894,3326387.6427140376
84470,3515529.015107932
9047,2718711.029305697
33623,3316330.1849010997
58199,3380255.7736734534
82775,2668774.3676213794
7348,3123273.862765186
31924,2957772.3421795764
56500,3206070.6716675996
81076,2562178.8543490763
5657,2955920.0282600275
30233,2822001.007012451
54809,3343309.8130062036
79385,3264139.443370875
3962,3336579.37279462
28538,3328441.6351575507
53114,3672398.517556369
77690,3670354.6807515454
2267,3249510.854509583
26843,2874491.2622545143
51419,3469688.9937443575
75995,3022023.0965188663
568,3009291.872195553
25144,2948568.790247684
49720,3012916.4536983585
74296,2667879.8573094085
98872,2822713.545874082
23453,2968562.631778511
48029,3189587.633082618
72605,3232413.128828209
97181,3262329.9028923847
21758,3006938.2752645593
46334,3200651.192721232
70910,3358977.659565505
95486,3071426.0172664425
20063,2867952.25599554
44639,3520006.136191421
69215,3207216.715455654
93791,3744192.779332184
18364,3387020.0515844277
42940,3039040.407052067
67516,3593277.48000036
92092,3445808.221057324
16657,3261132.0051750853
41233,3119497.2275462397
65809,2771943.565605233
90385,3147676.266916378
14962,3038984.898643879
39538,3342958.1787442206
64114,3688580.067091515
88690,3590012.9522032347
13267,3371670.790593882
37843,3268208.9259403273
62419,2988690.8317824765
86995,3221408.9721829873
11568,3484216.498101788
36144,3443641.7119389363
60720,3099262.783653561
85296,3032929.7136822157
9893,2596387.8775665862
34469,2927183.4986435454
59045,2815650.5727424077
83621,3020224.91827415
8198,2876964.5357371257
32774,3394018.9579648245
57350,3444156.565833138
81926,3506559.5307189887
6503,3074933.419897969
31079,3385103.3318806808
55655,3286724.1222294252
80231,3032087.986624445
4804,3128685.0890973317
29380,3326814.260612848
53956,3625240.51846561
78532,2625172.596095623
3113,2833372.163128564
27689,3263972.128729206
52265,3414731.0758278333
76841,3219771.1153069222
1418,3179176.799991617
25994,2888882.5003158282
50570,3018027.559989559
75146,2953639.7010681345
99722,3578012.99116317
24299,3504315.1643400798
48875,2948364.9731596718
73451,3179094.8950157296
98027,2854820.352990049
22600,3315279.946538281
47176,3233226.2725182017
71752,3205425.8644060097
96328,2904847.5639203032
20909,3317591.1033166503
45485,2616516.478298713
70061,3480839.749236098
94637,3164555.2256032373
19214,2899738.1557730613
43790,3313887.8617765545
68366,2642355.844086047
92942,2979544.866353899
17519,3138524.4366239244
42095,3437756.642489347
66671,2841164.581228866
91247,2900154.9020985733
15820,3538760.536953386
40396,3302627.445781939
64972,2985177.8376596966
89548,3123975.557125686
14113,2979579.0950274747
38689,3450259.3593423725
63265,2966341.7488671727
87841,2543478.8767025108
12418,2660626.357423366
36994,2616036.1534364633
61570,3492994.380233382
86146,3472105.695046108
10723,2868869.972386644
35299,3365881.5417594546
59875,2869206.817542692
84451,2682203.0226498246
9024,2782905.417428079
33600,3612204.133561503
58176,3527212.0582276355
82752,3632512.7934596334
7349,3160769.358790903
31925,3023313.0799065456
56501,2702536.1349247308
81077,2429316.817228946
5654,3128141.946596529
30230,2580116.6384424223
54806,2975833.045817088
79382,3383705.8238160117
3959,3355770.3890529904
28535,3071339.9111375194
53111,3347177.8281524805
77687,3388593.0199360303
2260,2951103.9103082125
26836,2638039.6432579667
51412,2764475.6303697084
75988,3489980.9858022206
569,2972723.595084486
25145,2912182.183597238
49721,2582662.5831744806
74297,3439185.37869253
98873,3444040.8975109174
23450,3313614.420312175
48026,3426879.471119686
72602,3161612.9655647473
97178,3035041.01840278
21755,2881003.5947299595
46331,3386675.828499218
70907,3831503.2610843494
95483,3080499.3790676673
20056,3549806.432674463
44632,3424543.474709225
69208,2805088.591021079
93784,3533991.0952774207
18365,2987162.1039556772
42941,2983250.994362271
67517,3234162.992375567
92093,3149884.590616886
16670,2714664.447193731
41246,3184247.749060638
65822,3418179.108425936
90398,3621317.206039417
14975,3264397.502111889
39551,3070587.1579926135
64127,3307492.5691246344
88703,3645981.2773157973
13276,2848223.1044403277
37852,2848122.5463002147
62428,3018101.2906084014
87004,2797446.0626403103
11569,3208113.769767825
36145,3174342.9687198293
60721,3012826.007490611
85297,2522201.919739547
9874,3437820.5378179178
34450,3470633.622840317
59026,2678392.9599501174
83602,3506682.5112870405
8179,3151347.5951975873
32755,3233192.405407406
57331,3318281.9156353176
81907,3271719.3607338686
6480,3443411.6384243574
31056,3174709.3956909124
55632,3127289.612773364
80208,3079667.960525893
4741,3695104.6843385543
29317,3480294.5075365654
53893,3017049.3276236774
78469,3267439.4562279503
3046,3369913.7340607904
27622,3456924.6060485044
52198,3383145.1326387334
76774,2867610.4735042294
1351,3603799.088160437
25927,3018497.3973933067
50503,3423340.3676939826
75079,2826954.5860748417
99655,3511848.356353585
24228,2779909.2531113145
48804,2653650.110998721
73380,2701276.18749225
97956,2741785.7414682037
22537,3236404.5183148324
47113,2909264.6604827186
71689,2982061.696843725
96265,3458816.2872221423
20842,2822139.5816715197
45418,2692933.4106391044
69994,3329774.6882901574
94570,3544429.1458394597
19147,3712121.9962485307
43723,2680208.9566236865
68299,3389997.7533150255
92875,3322939.3555101166
17448,3195575.5135949505
42024,3483782.5991680296
66600,3246316.4254406085
91176,3198478.958267233
15757,2812776.8079842995
40333,3190305.8927460215
64909,3497304.9036781117
89485,2482055.4604678433
14062,3301443.159837022
38638,3763596.2565198434
63214,3511326.1773484163
87790,3013851.0440173284
12367,3207520.9992771912
36943,3378435.8461771044
61519,3523149.68701401
86095,2935352.4253556505
10668,3485392.70202249
35244,3527589.9021605626
59820,3025658.713455675
84396,2704425.8740036073
8961,2360728.655714686
33537,3153444.399497469
58113,3130184.890773754
82689,3079433.2976194154
7266,2694419.1603243575
31842,3083842.278826569
56418,3277526.1605830584
80994,3489476.721150376
5571,3607407.184321849
30147,3512517.969437627
54723,2831312.789231088
79299,2608969.6769019803
3872,3442383.0432883557
28448,3001423.517384565
53024,3351445.926550674
77600,2629979.2778932103
2261,3656288.9820730686
26837,3225714.488581648
51413,3371861.6964193406
75989,3278772.27707085
566,2595054.992517952
25142,3226253.5645782705
49718,3464868.5838183006
74294,2900724.7749040066
98870,3371329.410760165
23447,3176205.9853820777
48023,2911709.4175558616
72599,3026125.6540583298
97175,2805755.339169315
21748,3138400.1015550992
46324,3354375.5067027276
70900,3391278.434333673
95476,3276829.7415265758
20057,2874830.579126163
44633,2960703.9749221103
69209,3160494.4687990127
93785,3105872.1098873997
18362,3576048.694836142
42938,2835635.4588818043
67514,2435443.737402467
92090,3384754.3083348176
16667,2999472.380762039
41243,2839273.372216641
65819,3666348.5344391437
90395,2908284.8806417957
14968,3491994.865315836
39544,3388535.389378246
64120,3106631.0264621465
88696,3122159.524265151
13277,2962793.6770995893
37853,3370736.0091378996
62429,3333693.4229084584
87005,3389039.0852799057
11582,2640919.4685243624
36158,2931212.8637119397
60734,3102276.026809474
85310,3251015.355830452
9887,3105872.1098873997
34463,3331878.4646515185
59039,3485850.552122383
83615,3310281.2968219426
8188,3010248.683384628
32764,2482914.01794111
57340,3057823.8934826665
81916,3246001.2140148496
6481,3013400.1984164077
31057,3619114.914646781
55633,2946961.8264499772
80209,3091686.149309141
4786,2758569.6569815422
29362,2673047.3907798007
53938,3383175.439154269
78514,2683536.645482456
3091,3502919.8212345857
27667,2648940.886536146
52243,2726099.9144600593
76819,3255320.278305481
1392,3162811.8613972645
25968,2898506.8690249794
50544,3431490.3837209535
75120,2734220.842050581
99696,3074940.8924127067
24293,3571074.0000456376
48869,3193738.497244892
73445,2597200.16606874
98021,3461454.76479285
22598,3204283.811313898
47174,3008111.280979944
71750,3107539.546094853
96326,2590050.176963999
20903,3375065.9101035157
45479,3664262.173386918
70055,3350522.5682890695
94631,3262291.6430172487
19204,3665194.440768169
43780,3299536.2060404993
68356,3546734.519199904
92932,3549566.8473582403
17513,3286134.292696858
42089,3457018.1503490093
66665,3312598.103688218
91241,3338560.1308105597
15818,3235150.9314796845
40394,3341806.5237210733
64970,3463067.35416815
89546,3732331.1263683946
14123,3478103.6157860085
38699,3572614.672915605
63275,3213333.8038524813
87851,3574457.696917727
12424,3585307.6101325857
37000,3701914.581729917
61576,2983939.3897379315
86152,3395170.679421367
10733,3440720.931033052
35309,3360414.9979785914
59885,2787246.8011472686
84461,2668570.949110754
9038,3033372.485005608
33614,3251737.8305392703
58190,3575860.6625215188
82766,3328684.364001795
7343,3432041.8596301377
31919,2548075.5650236914
56495,3320065.974338368
81071,3477960.4453102304
5644,2843654.9665206475
30220,3276534.844758386
54796,3335657.9237029753
79372,3233480.7889870084
3937,3535496.972108329
28513,2872256.597507365
53089,3077143.699903803
77665,3228881.5959170535
2242,2793519.518929714
26818,2868058.2804110064
51394,2625973.9994264906
75970,3297398.7529054964
547,3299651.426929962
25123,3103261.3218716606
49699,2998446.8228473584
74275,3531279.3721354143
98851,3039590.5611946248
23424,2956835.135359754
48000,3417135.4294167142
72576,3134296.4116650866
97152,3526792.8809806253
21749,3349384.546539842
46325,3139063.1847035377
70901,3625613.2806365206
95477,3516116.9188800002
20054,2757112.4319749204
44630,3125826.7017708207
69206,3489617.203587869
93782,2979162.8455428244
18359,3356093.157250504
42935,3322417.933665536
67511,2919067.391239013
92087,3026684.6863903524
16660,3310653.8070802186
41236,3426781.8103638208
65812,3557737.5324312393
90388,3266484.5949531514
14969,3438694.4400328393
39545,3376075.7144039427
64121,3259589.1559929606
88697,3451966.557104551
13274,2777447.3273832723
37850,3189369.2836940773
62426,3610744.878198547
87002,3338822.1299245707
11579,3274921.7314071977
36155,3225762.087706703
60731,3227249.0762031125
85307,2881518.5260819085
9880,3157758.7540955544
34456,3271122.9006447466
59032,3564563.903405813
83608,2759339.1325069647
8189,2978379.3319724128
32765,3449182.095296458
57341,2729807.5585081764
81917,2885478.5038053617
6494,3145883.6107686292
31070,2901719.2857273566
55646,2870571.7123327754
80222,3374691.7712145457
4799,2421332.652836382
29375,3357604.140651169
53951,3472463.027565389
78527,3220032.774062067
3100,3124828.5335897855
27676,2914830.1458457294
52252,2471110.2433459777
76828,3529943.726863564
1393,3409387.2838610844
25969,3467135.6114712525
50545,2474746.976019136
75121,2824030.9352909373
99697,3353079.6754418546
24274,3591179.9669526527
48850,3227812.4189389967
73426,3427924.157821742
